gain	80	4	-134.60
gain	4	81	-138.75
gain	81	4	-136.18
gain	4	82	-129.81
gain	82	4	-128.30
gain	4	83	-131.36
gain	83	4	-131.79
gain	4	84	-130.47
gain	84	4	-128.30
gain	4	85	-135.39
gain	85	4	-135.93
gain	4	86	-133.77
gain	86	4	-133.64
gain	4	87	-131.47
gain	87	4	-129.52
gain	4	88	-138.56
gain	88	4	-137.19
gain	4	89	-136.07
gain	89	4	-134.86
gain	4	90	-127.89
gain	90	4	-126.76
gain	4	91	-135.33
gain	91	4	-134.32
gain	4	92	-137.31
gain	92	4	-138.80
gain	4	93	-131.06
gain	93	4	-128.83
gain	4	94	-136.95
gain	94	4	-136.07
gain	4	95	-139.89
gain	95	4	-137.98
gain	4	96	-130.49
gain	96	4	-129.42
gain	4	97	-136.81
gain	97	4	-132.30
gain	4	98	-136.35
gain	98	4	-135.08
gain	4	99	-134.84
gain	99	4	-133.75
gain	5	6	-78.23
gain	6	5	-77.82
gain	5	7	-101.68
gain	7	5	-102.34
gain	5	8	-109.02
gain	8	5	-109.11
gain	5	9	-119.97
gain	9	5	-119.18
gain	5	10	-121.63
gain	10	5	-120.25
gain	5	11	-121.36
gain	11	5	-121.14
gain	5	12	-124.08
gain	12	5	-123.73
gain	5	13	-106.96
gain	13	5	-106.20
gain	5	14	-103.25
gain	14	5	-102.91
gain	5	15	-103.47
gain	15	5	-102.67
gain	5	16	-101.76
gain	16	5	-100.77
gain	5	17	-105.88
gain	17	5	-104.92
gain	5	18	-106.89
gain	18	5	-108.97
gain	5	19	-120.72
gain	19	5	-121.74
gain	5	20	-128.32
gain	20	5	-127.42
gain	5	21	-122.96
gain	21	5	-123.93
gain	5	22	-116.39
gain	22	5	-114.49
gain	5	23	-116.45
gain	23	5	-118.65
gain	5	24	-113.66
gain	24	5	-114.82
gain	5	25	-102.70
gain	25	5	-102.58
gain	5	26	-99.77
gain	26	5	-99.21
gain	5	27	-108.89
gain	27	5	-107.96
gain	5	28	-113.14
gain	28	5	-111.46
gain	5	29	-119.96
gain	29	5	-120.65
gain	5	30	-132.02
gain	30	5	-131.78
gain	5	31	-119.64
gain	31	5	-119.92
gain	5	32	-121.88
gain	32	5	-123.43
gain	5	33	-116.77
gain	33	5	-116.42
gain	5	34	-108.80
gain	34	5	-108.75
gain	5	35	-108.50
gain	35	5	-106.88
gain	5	36	-113.22
gain	36	5	-111.68
gain	5	37	-115.08
gain	37	5	-115.32
gain	5	38	-123.37
gain	38	5	-123.85
gain	5	39	-121.30
gain	39	5	-119.64
gain	5	40	-129.54
gain	40	5	-129.13
gain	5	41	-124.68
gain	41	5	-123.62
gain	5	42	-122.03
gain	42	5	-121.26
gain	5	43	-115.34
gain	43	5	-113.51
gain	5	44	-121.81
gain	44	5	-120.15
gain	5	45	-120.04
gain	45	5	-120.72
gain	5	46	-112.85
gain	46	5	-112.75
gain	5	47	-116.98
gain	47	5	-116.47
gain	5	48	-118.58
gain	48	5	-118.25
gain	5	49	-123.89
gain	49	5	-123.00
gain	5	50	-133.97
gain	50	5	-133.35
gain	5	51	-130.12
gain	51	5	-129.63
gain	5	52	-128.01
gain	52	5	-128.42
gain	5	53	-123.92
gain	53	5	-123.48
gain	5	54	-123.73
gain	54	5	-123.78
gain	5	55	-127.07
gain	55	5	-126.29
gain	5	56	-123.83
gain	56	5	-123.98
gain	5	57	-122.62
gain	57	5	-122.32
gain	5	58	-122.48
gain	58	5	-122.69
gain	5	59	-126.57
gain	59	5	-125.95
gain	5	60	-134.09
gain	60	5	-133.92
gain	5	61	-130.45
gain	61	5	-131.97
gain	5	62	-122.57
gain	62	5	-121.83
gain	5	63	-126.12
gain	63	5	-125.27
gain	5	64	-125.79
gain	64	5	-125.68
gain	5	65	-125.96
gain	65	5	-125.84
gain	5	66	-120.78
gain	66	5	-120.10
gain	5	67	-123.75
gain	67	5	-122.00
gain	5	68	-130.08
gain	68	5	-129.02
gain	5	69	-129.79
gain	69	5	-128.80
gain	5	70	-129.41
gain	70	5	-129.52
gain	5	71	-137.00
gain	71	5	-134.73
gain	5	72	-131.50
gain	72	5	-131.07
gain	5	73	-126.65
gain	73	5	-126.18
gain	5	74	-130.01
gain	74	5	-127.63
gain	5	75	-133.80
gain	75	5	-134.29
gain	5	76	-129.16
gain	76	5	-128.10
gain	5	77	-126.09
gain	77	5	-126.74
gain	5	78	-126.30
gain	78	5	-126.04
gain	5	79	-127.55
gain	79	5	-128.07
gain	5	80	-135.56
gain	80	5	-135.07
gain	5	81	-136.96
gain	81	5	-135.13
gain	5	82	-135.65
gain	82	5	-134.88
gain	5	83	-132.40
gain	83	5	-133.58
gain	5	84	-128.70
gain	84	5	-127.27
gain	5	85	-138.23
gain	85	5	-139.51
gain	5	86	-128.46
gain	86	5	-129.07
